Old_ID,new_IDFULL
98206095,98206095-unknown-10656
98206103,98206103-unknown-10665
98203299,98203299-rl13-3
98205957,98205957-unknown-10499
98206033,98206033-unknown-10584
98205993,98205993-unknown-10538
98203309,98203309-rl13a-7
98203308,98203308-rl13a-6
98206048,98206048-unknown-10604
98206106,98206106-unknown-10668
98206072,98206072-unknown-10632
98201563,98201563-h2az-7
98206098,98206098-unknown-10659
98205995,98205995-unknown-10540
98201632,98201632-hmgb1-2
98203275,98203275-rl10-2
98203403,98203403-rl40-3
98208223,98208223-ybox1-2
98205943,98205943-unknown-10482
98203295,98203295-rl12-2
98203307,98203307-rl13a-5
98205951,98205951-unknown-10490
98206112,98206112-unknown-10674
98203377,98203377-rl31-3
98206053,98206053-unknown-10609
98200724,98200724-cox1-2
98203417,98203417-rl6-2
98200636,98200636-chm2a-3
98201456,98201456-gp139-13
98205019,98205019-unknown-10596
98203281,98203281-rl10a-7
98203585,98203585-rs20
98203370,98203370-rl3-5
98200417,98200417-btf3-4
98203362,98203362-rl27-2
98200838,98200838-cyb5-2
98205987,98205987-unknown-10529
98203556,98203556-rs12-2
98203597,98203597-rs25-3
98203608,98203608-rs3-4
98203625,98203625-rs8-3
98203607,98203607-rs3-3
98206105,98206105-unknown-10667
98202103,98202103-lrp1-27
98203327,98203327-rl18-4
98203568,98203568-rs15a-3
98203279,98203279-rl10a-5
98203280,98203280-rl10a-6
98203277,98203277-rl10a-3
98201531,98201531-h10-8
98202758,98202758-pabp4
98203369,98203369-rl3-4
98203049,98203049-prdx5-2
98201326,98201326-fzd1
98200469,98200469-capr2
98201827,98201827-kc1a-4
98203001,98203001-ppif-5
98206109,98206109-unknown-10671
98203914,98203914-set-6
98206042,98206042-unknown-10593
98200467,98200467-cap1-2
98208135,98208135-vdac1
98206055,98206055-unknown-10613
98203681,98203681-s17a5-22
98201529,98201529-h10-4
98205032,98205032-unknown-10597
98203335,98203335-rl18a-2
98204265,98204265-tba3d-6
98206113,98206113-unknown-10675
98206101,98206101-unknown-10663
98201528,98201528-h10-5
98206119,98206119-unknown-10682
98205962,98205962-unknown-10504
98204889,98204889-unknown-10494
98203306,98203306-rl13a-4
98200842,98200842-cyc-3
98205974,98205974-unknown-10516
98203581,98203581-rs2-2
98203576,98203576-rs18-3
98203642,98203642-rssa-2
98200277,98200277-aq12a
98200415,98200415-btf3-2
98205946,98205946-unknown-10485
98204892,98204892-unknown-10662
98206026,98206026-unknown-10576
98201645,98201645-hnrpq-5
98200205,98200205-agrl3-8
98204670,98204670-trim3-24
98206070,98206070-unknown-10630
98203449,98203449-rla1-3
98202591,98202591-nh2l1-2
98205949,98205949-unknown-10488
98201969,98201969-lfg1-2
98206091,98206091-unknown-10652
98201530,98201530-h10-7
98204213,98204213-sync-2
98208131,98208131-vate2
98206116,98206116-unknown-10678
98206034,98206034-unknown-10585
98206118,98206118-unknown-10680
98204007,98204007-smad4-2
98202853,98202853-pgbm-11
98200533,98200533-ccr9
98201564,98201564-h2az-8
98203315,98203315-rl14-2
98201943,98201943-l2gl1-2
98202815,98202815-ped1a-3
98207228,98207228-unknown-11954
98207291,98207291-unknown-12021
98202412,98202412-mod5
98207510,98207510-unknown-12255
98204198,98204198-surf1-8
98204199,98204199-surf1-9
98200869,98200869-dca13
98204346,98204346-tena-2
98207580,98207580-unknown-12329
98207181,98207181-unknown-11905
98207189,98207189-unknown-11913
98207215,98207215-unknown-11940
98203072,98203072-psa-7
98203820,98203820-s39aa
98207256,98207256-unknown-11986
98207262,98207262-unknown-11992
98204756,98204756-ttp-5
98204716,98204716-trpt1-3
98207310,98207310-unknown-12041
98200696,98200696-cndp2-11
98203499,98203499-rn207-14
98207340,98207340-unknown-12071
98207344,98207344-unknown-12075
98207360,98207360-unknown-12092
98207376,98207376-unknown-12109
98204714,98204714-trpm8-17
98207420,98207420-unknown-12156
98207425,98207425-unknown-12161
98202000,98202000-lix1-4
98205270,98205270-unknown-12179
98207453,98207453-unknown-12191
98202065,98202065-lorf2-101
98207462,98207462-unknown-12201
98207466,98207466-unknown-12205
98207477,98207477-unknown-12218
98200530,98200530-ccne1-3
98207539,98207539-unknown-12285
98207540,98207540-unknown-12286
98203021,98203021-ppwd1
98202847,98202847-pgbd4-27
98207545,98207545-unknown-12292
98207547,98207547-unknown-12294
98207548,98207548-unknown-12295
98207549,98207549-unknown-12296
98202068,98202068-lorf2-104
98207550,98207550-unknown-12297
98207551,98207551-unknown-12298
98204719,98204719-trrap-3
98207553,98207553-unknown-12300
98207555,98207555-unknown-12302
98207556,98207556-unknown-12303
98202001,98202001-lix1-5
98203595,98203595-rs24-4
98207557,98207557-unknown-12304
98207558,98207558-unknown-12305
98207559,98207559-unknown-12306
98207562,98207562-unknown-12309
98203153,98203153-rab5c
98207564,98207564-unknown-12311
98207567,98207567-unknown-12314
98207569,98207569-unknown-12316
98207573,98207573-unknown-12320
98207574,98207574-unknown-12321
98204017,98204017-smdc1-2
98208526,98208526-zn462-4
98207575,98207575-unknown-12322
98207577,98207577-unknown-12324
98207578,98207578-unknown-12325
98207579,98207579-unknown-12326
98201049,98201049-ece2-14
98205208,98205208-unknown-12327
98205169,98205169-unknown-12328
98207581,98207581-unknown-12330
98207180,98207180-unknown-11904
98207182,98207182-unknown-11906
98207185,98207185-unknown-11909
98207186,98207186-unknown-11910
98207187,98207187-unknown-11911
98207190,98207190-unknown-11914
98207191,98207191-unknown-11915
98207193,98207193-unknown-11917
98207194,98207194-unknown-11918
98207196,98207196-unknown-11920
98203746,98203746-s18b1-112
98203747,98203747-s18b1-113
98207198,98207198-unknown-11922
98202675,98202675-nynri-7
98207201,98207201-unknown-11925
98207202,98207202-unknown-11926
98207203,98207203-unknown-11927
98207204,98207204-unknown-11928
98207205,98207205-unknown-11929
98205129,98205129-unknown-11930
98204211,98204211-symm
98207206,98207206-unknown-11931
98201590,98201590-harb1-7
98207208,98207208-unknown-11933
98207213,98207213-unknown-11938
98207218,98207218-unknown-11943
98207219,98207219-unknown-11944
98205253,98205253-unknown-11945
98202305,98202305-max
98203524,98203524-rpa12
98207231,98207231-unknown-11957
98207232,98207232-unknown-11958
98204391,98204391-thap2-13
98204393,98204393-thap4-3
98207233,98207233-unknown-11959
98207234,98207234-unknown-11960
98201305,98201305-fxl14-13
98205299,98205299-unknown-11961
98207235,98207235-unknown-11962
98207236,98207236-unknown-11963
98207237,98207237-unknown-11964
98207238,98207238-unknown-11965
98207240,98207240-unknown-11968
98207242,98207242-unknown-11970
98207243,98207243-unknown-11971
98207245,98207245-unknown-11974
98207246,98207246-unknown-11975
98200621,98200621-cgbp1-7
98202961,98202961-pogk-8
98207248,98207248-unknown-11977
98207249,98207249-unknown-11978
98207252,98207252-unknown-11982
98207253,98207253-unknown-11983
98207254,98207254-unknown-11984
98207255,98207255-unknown-11985
98207259,98207259-unknown-11989
98203867,98203867-sc6a5-4
98207261,98207261-unknown-11991
98207264,98207264-unknown-11994
98207266,98207266-unknown-11996
98207267,98207267-unknown-11997
98207270,98207270-unknown-12000
98207274,98207274-unknown-12004
98207275,98207275-unknown-12005
98207278,98207278-unknown-12008
98208463,98208463-zn235-113
98208793,98208793-znf99-17
98207280,98207280-unknown-12010
98207283,98207283-unknown-12013
98207287,98207287-unknown-12017
98207289,98207289-unknown-12019
98203175,98203175-rasn
98207292,98207292-unknown-12022
98207294,98207294-unknown-12024
98207296,98207296-unknown-12026
98202884,98202884-pi4kb-2
98207300,98207300-unknown-12030
98205311,98205311-unknown-12032
98207302,98207302-unknown-12033
98203223,98203223-rest-4
98208750,98208750-zn782-32
98208375,98208375-zn227-11
98208606,98208606-zn513-113
98207308,98207308-unknown-12039
98207309,98207309-unknown-12040
98202059,98202059-lorf2-95
98207312,98207312-unknown-12043
98207314,98207314-unknown-12045
98207315,98207315-unknown-12046
98207318,98207318-unknown-12049
98207321,98207321-unknown-12052
98207326,98207326-unknown-12057
98207324,98207324-unknown-12055
98201146,98201146-ephb1-10
98207328,98207328-unknown-12059
98208796,98208796-znt1-3
98207332,98207332-unknown-12063
98207336,98207336-unknown-12067
98207337,98207337-unknown-12068
98207338,98207338-unknown-12069
98201615,98201615-herc4-13
98207343,98207343-unknown-12074
98207346,98207346-unknown-12077
98207348,98207348-unknown-12079
98207349,98207349-unknown-12080
98207350,98207350-unknown-12081
98207351,98207351-unknown-12082
98207356,98207356-unknown-12087
98207357,98207357-unknown-12088
98205347,98205347-unknown-12089
98207358,98207358-unknown-12090
98207359,98207359-unknown-12091
98204151,98204151-ssx8-3
98203041,98203041-prdm9-11
98207361,98207361-unknown-12093
98207365,98207365-unknown-12097
98207366,98207366-unknown-12098
98207367,98207367-unknown-12099
98207370,98207370-unknown-12103
98204430,98204430-tif1b-26
98202944,98202944-plrkt-2
98207373,98207373-unknown-12106
98207375,98207375-unknown-12108
98207377,98207377-unknown-12110
98207378,98207378-unknown-12111
98207379,98207379-unknown-12112
98207380,98207380-unknown-12113
98207382,98207382-unknown-12115
98207384,98207384-unknown-12117
98203749,98203749-s18b1-115
98208608,98208608-zn513-115
98208464,98208464-zn235-114
98207388,98207388-unknown-12121
98207389,98207389-unknown-12122
98207390,98207390-unknown-12123
98207391,98207391-unknown-12124
98203788,98203788-s22ad-5
98207392,98207392-unknown-12125
98207393,98207393-unknown-12126
98207397,98207397-unknown-12130
98207396,98207396-unknown-12129
98207398,98207398-unknown-12131
98207399,98207399-unknown-12132
98207405,98207405-unknown-12138
98208255,98208255-zbt17-4
98202451,98202451-mrp3-9
98207406,98207406-unknown-12139
98204875,98204875-unknown-12140
98207407,98207407-unknown-12141
98203665,98203665-rtl1-20
98205067,98205067-unknown-12147
98207414,98207414-unknown-12149
98207416,98207416-unknown-12152
98207417,98207417-unknown-12153
98200064,98200064-abhdb-2
98205247,98205247-unknown-12163
98207432,98207432-unknown-12169
98207434,98207434-unknown-12171
98207435,98207435-unknown-12172
98207436,98207436-unknown-12173
98203131,98203131-r10b2-2
98207437,98207437-unknown-12174
98207438,98207438-unknown-12175
98207441,98207441-unknown-12178
98208697,98208697-zn706
98207443,98207443-unknown-12181
98207444,98207444-unknown-12182
98207445,98207445-unknown-12183
98204628,98204628-tri56-36
98201318,98201318-fxl17-7
98207450,98207450-unknown-12188
98207451,98207451-unknown-12189
98207452,98207452-unknown-12190
98207455,98207455-unknown-12193
98203274,98203274-riok1
98207461,98207461-unknown-12200
98200595,98200595-cerk1-12
98207467,98207467-unknown-12206
98207468,98207468-unknown-12207
98204683,98204683-trim8-9
98207469,98207469-unknown-12208
98207471,98207471-unknown-12210
98207473,98207473-unknown-12213
98201314,98201314-fxl17-8
98207474,98207474-unknown-12214
98207475,98207475-unknown-12215
98207476,98207476-unknown-12216
98207478,98207478-unknown-12219
98205089,98205089-unknown-12220
98207479,98207479-unknown-12221
98207480,98207480-unknown-12222
98207482,98207482-unknown-12224
98207481,98207481-unknown-12223
98207483,98207483-unknown-12225
98202426,98202426-mpcp-5
98207484,98207484-unknown-12226
98205059,98205059-unknown-12231
98201221,98201221-faxc-9
98204909,98204909-unknown-12233
98207491,98207491-unknown-12235
98207492,98207492-unknown-12236
98208701,98208701-zn711
98207499,98207499-unknown-12243
98208751,98208751-zn782-33
98207500,98207500-unknown-12244
98207501,98207501-unknown-12245
98208758,98208758-zn836-6
98208466,98208466-zn235-116
98205040,98205040-unknown-12250
98207508,98207508-unknown-12253
98207509,98207509-unknown-12254
98208688,98208688-zn665-18
98208700,98208700-zn708-3
98208468,98208468-zn235-118
98208616,98208616-zn513-123
98207515,98207515-unknown-12260
98207517,98207517-unknown-12262
98207518,98207518-unknown-12263
98207520,98207520-unknown-12265
98204270,98204270-tbb2b-11
98208470,98208470-zn235-120
98208376,98208376-zn227-12
98207524,98207524-unknown-12269
98203752,98203752-s18b1-118
98201517,98201517-gtsf1-2
98208648,98208648-zn578
98207533,98207533-unknown-12279
98208752,98208752-zn782-34
98208689,98208689-zn665-19
98207534,98207534-unknown-12280
98208361,98208361-zn214-9
98208362,98208362-zn214-10
98208619,98208619-zn513-126
98208759,98208759-zn836-7
98201779,98201779-isl1-3
98203683,98203683-s17a5-20
98200208,98200208-aip-2
98205397,98205397-unknown-9850
98200593,98200593-cerk1-5
98202262,98202262-lsm10-3
98203765,98203765-s20a1-3
98208108,98208108-upp
98205525,98205525-unknown-9992
98203935,98203935-setmr-53
98200029,98200029-aa2ar
98205529,98205529-unknown-9996
98205530,98205530-unknown-9997
98204360,98204360-tex43-2
98204290,98204290-tbb4b-5
98205541,98205541-unknown-10009
98204081,98204081-sox17
98203866,98203866-sc6a5-3
98205551,98205551-unknown-10019
98205553,98205553-unknown-10021
98202761,98202761-pacrg-3
98203640,98203640-rsbn1-2
98208275,98208275-zfn2b-2
98205350,98205350-unknown-9800
98208729,98208729-zn782-10
98208671,98208671-zn665
98208672,98208672-zn665-2
98201888,98201888-kgua-2
98208673,98208673-zn665-3
98208386,98208386-zn235-32
98208536,98208536-zn513-17
98201967,98201967-lerl1-3
98208176,98208176-vps29-2
98203783,98203783-s22a5-19
98205399,98205399-unknown-9852
98204992,98204992-unknown-9865
98205157,98205157-unknown-9866
98200348,98200348-atm-2
98200412,98200412-btaf1-2
98208143,98208143-vkorl-2
98200446,98200446-calm1-53
98204322,98204322-tbxt
98205437,98205437-unknown-9894
98201657,98201657-hpgds
98205447,98205447-unknown-9905
98208767,98208767-znf84
98200977,98200977-dpoll
98200576,98200576-cebos
98208284,98208284-zfr2-3
98205461,98205461-unknown-9921
98205464,98205464-unknown-9926
98203473,98203473-rm53
98202314,98202314-mce1-2
98208527,98208527-zn462-2
98204773,98204773-txnl1-2
98205478,98205478-unknown-9942
98202876,98202876-phlb2-2
98204729,98204729-tspo-9
98203016,98203016-ppox-2
98203193,98203193-rbns5-2
98200947,98200947-dmrtd-3
98203539,98203539-rpp30-2
98205506,98205506-unknown-9973
98205507,98205507-unknown-9974
98203090,98203090-psmg2-2
98203208,98203208-rdh12-6
98201991,98201991-lipt2-2
98204123,98204123-srek1-2
98201809,98201809-k2013-2
98202603,98202603-nle1-2
98204723,98204723-tsn11
98200089,98200089-acha7-7
98204221,98204221-syt2-6
98202931,98202931-pld3-2
98205510,98205510-unknown-9977
98208279,98208279-zfp62
98204045,98204045-sodc-4
98203656,98203656-rt24-2
98200160,98200160-acy1-7
98200159,98200159-acy1-6
98205511,98205511-unknown-9978
98205512,98205512-unknown-9979
98205513,98205513-unknown-9980
98201619,98201619-hgh1-2
98205514,98205514-unknown-9981
98201631,98201631-hme2
98203204,98203204-rcl1-2
98204804,98204804-ube2w-2
98200602,98200602-cetn3-2
98204542,98204542-trfr-4
98202970,98202970-pp1b-4
98200628,98200628-chac1-2
98205516,98205516-unknown-9983
98201901,98201901-kif2a-2
98205517,98205517-unknown-9984
98203130,98203130-qsox2-2
98205518,98205518-unknown-9985
98205519,98205519-unknown-9986
98205520,98205520-unknown-9987
98200564,98200564-cdn1a-2
98200793,98200793-csn1-2
98205521,98205521-unknown-9988
98205523,98205523-unknown-9990
98200372,98200372-barh1-2
98204591,98204591-tri46-3
98202548,98202548-ncoa5
98201268,98201268-foxb1-2
98208291,98208291-zic4-4
98208292,98208292-zic4-5
98200157,98200157-actz-2
98202955,98202955-po113-2
98208117,98208117-v1ar
98201602,98201602-hecd1-2
98200251,98200251-anr42-2
98201423,98201423-glra2-12
98205527,98205527-unknown-9994
98202936,98202936-plphp-2
98203601,98203601-rs27a-4
98205528,98205528-unknown-9995
98202588,98202588-nfyb-3
98208498,98208498-zn335-3
98200035,98200035-aass-4
98203062,98203062-prp31-2
98201262,98201262-fnbp4-2
98202551,98202551-ncs1
98202960,98202960-pogk-7
98203847,98203847-sap-4
98202956,98202956-po6f1-2
98200603,98200603-cf118-2
98204384,98204384-thap2-4
98205532,98205532-unknown-9999
98204776,98204776-tyw3-2
98205170,98205170-unknown-10000
98205533,98205533-unknown-10001
98200837,98200837-cyac3-2
98200447,98200447-calm1-54
98201349,98201349-gapr1-13
98203121,98203121-pygo1-3
98208116,98208116-uxt
98202789,98202789-paxi-2
98208200,98208200-wdr86-2
98205535,98205535-unknown-10003
98205536,98205536-unknown-10004
98208320,98208320-zn142-5
98204752,98204752-ttp
98205539,98205539-unknown-10007
98208194,98208194-wdr49-4
98201735,98201735-ikzf1-2
98204241,98204241-taf11-2
98200864,98200864-dc1i2-2
98203266,98203266-rhoq-3
98201767,98201767-int7
98200848,98200848-cytb-2
98200964,98200964-dock6-2
